 6.305125018E+07   334.32    32.62   142.41    46.86     0.00     0.00   518.40   201.81 16461.09  4480.08     0.00     0.00    383 62245 8
 6.310180976E+07   332.85    33.15   135.86    46.77     0.00     0.00   513.74   207.27 16160.10  4678.44     0.00     0.00    389 62243 8
 6.321433120E+07    34.12    22.83   137.92    43.98     0.00     0.00   490.17   192.12 15810.67  4840.58     0.00     0.00    764   815 8
 6.321964353E+07    34.50    36.36   137.33    41.99     0.00     0.00   501.06   348.30 15709.87  4339.53     0.00     0.00   1537   814 8
 6.324165835E+07    33.54    21.87   135.70    42.49     0.00     0.00   468.61   189.82 15356.80  4349.08     1.00     0.00  10542   783 8
 6.327665981E+07   334.37    31.51   141.38    41.41     0.00     0.00   520.19   224.78 16481.30  4540.55     0.00     0.00    385 62241 8
 6.340090641E+07    31.47    20.60   136.18    44.22     0.00     0.00   476.11   198.36 15516.60  4556.01     0.00     0.00  13321   775 8
 6.347470089E+07     3.23     5.17    78.66    30.17     0.00     0.00   248.84   129.02  7885.75  2991.96     0.00     0.00  27911   752 8
 6.350667876E+07   359.23    37.85   166.11    47.57     0.00     0.00   574.11   210.95 17694.34  4856.25     0.00     0.00    363 62238 8
 6.354758075E+07   346.80    34.37   155.63    66.84     0.00     0.00   526.70   186.65 16818.78  4720.32     0.00     0.00    376 62237 8
 6.357469990E+07     3.35     6.48    78.36    30.50     0.00     0.00   253.42   130.03  7956.33  2991.94     0.00     0.00  22345   751 8
 6.365862818E+07     3.87     7.04    12.06    11.54     0.00     0.00    43.02    47.60  1388.78  1127.01     1.00     0.00   9321   871 8
 6.367110158E+07    32.03    22.23   136.63    43.67     0.00     0.00   465.80   186.05 15361.57  4427.36     1.00     0.00   3139   792 8
 6.367870829E+07    31.01    20.93   134.73    42.16     0.00     0.00   456.71   184.89 15164.12  4329.61     0.00     0.00    362   388 8
 6.370319938E+07    32.49    21.48   136.34    42.47     0.00     0.00   472.00   198.40 15391.81  4430.03     0.00     0.00  13166   804 8
 6.373618141E+07   340.29    34.41   147.26    52.11     0.00     0.00   536.08   238.62 16909.63  5187.92     0.00     0.00    378 62234 8
 6.385367735E+07     4.08     7.19    12.21    11.55     0.00     0.00    43.87    47.39  1393.88  1150.25     0.00     0.00  34729  1198 8
 6.389552057E+07    37.07    22.45   138.94    45.50     0.00     0.00   483.19   224.86 15706.78  4694.45     0.00     0.00  12085   459 8
 6.392741251E+07    35.34    21.92   138.88    42.32     0.00     0.00   480.90   190.19 15686.50  4378.86     0.00     0.00   5915   767 8
 6.394485584E+07     4.04     6.76    11.73    10.51     0.00     0.00    45.42    49.92  1384.56  1135.62     0.00     0.00   9278   787 8
 6.396217587E+07   331.78    31.60   139.44    46.12     0.00     0.00   508.88   215.83 16283.14  4529.05     0.00     0.00    391 62231 8
 6.400671920E+07   336.61    33.81   143.72    38.23     0.00     0.00   517.54   183.78 16435.83  4117.82     0.00     0.00    385 62230 8
 6.402462551E+07    29.52    28.56    70.43    25.87     0.00     0.00   236.97   125.04  7958.74  2986.05     0.00     0.00   8347   726 8
 6.404194823E+07    33.88    23.21   139.20    44.22     0.00     0.00   481.31   195.71 15725.06  4480.53     0.00     0.00   5906   725 8
 6.405940437E+07    48.36    12.52    80.55    32.08     0.00     0.00   271.87   138.06  8382.64  3165.19     0.00     0.00   8689  1511 8
