 6.309461151E+07   340.70    36.37   157.67    54.72     0.00     0.00   675.28   225.74 19321.19  5220.70     0.00     0.00    401 62244 2
 6.316582583E+07    29.12    18.74   137.70    45.58     0.00     0.00   628.84   233.77 18092.61  4986.51     0.00     0.00  27517   634 2
 6.321433108E+07    26.69    16.58   134.88    41.34     0.00     0.00   601.12   214.82 17636.07  4727.43     0.00     0.00    764   815 2
 6.321964340E+07    26.43    14.38   136.11    46.21     0.00     0.00   610.15   224.50 17825.29  5099.46     0.00     0.00   1537   814 2
 6.324165812E+07    28.41    18.12   137.89    51.79     0.00     0.00   619.59   257.40 18011.85  5241.62     1.00     0.00  10539   783 2
 6.326938149E+07   319.48    28.23   134.29    47.43     0.00     0.00   614.22   200.68 17934.27  4776.46     0.00     0.00    427 62242 2
 6.340090540E+07    32.03    18.21   137.28    46.69     0.00     0.00   621.04   233.60 18030.25  5016.65     0.00     0.00  13319   775 2
 6.343925726E+07    27.74    18.21   140.70    53.98     0.00     0.00   627.38   245.80 18416.73  5377.40     0.00     0.00   8426   835 2
 6.349944275E+07   323.28    32.67   143.05    48.85     0.00     0.00   669.50   228.64 18887.32  5376.05     0.00     0.00    410 62239 2
 6.355484246E+07   315.92    26.71   132.93    43.97     0.00     0.00   616.76   213.18 17914.53  5156.39     0.00     0.00    427 62236 2
 6.364987300E+07    26.73    15.89   137.21    47.23     0.00     0.00   618.76   233.93 17909.58  5088.63     0.00     0.00    664   843 2
 6.367110146E+07    26.27    17.29   135.48    42.56     0.00     0.00   619.97   223.75 17968.28  4900.90     1.00     0.00   3139   792 2
 6.367870817E+07    24.59    13.83   135.82    43.03     0.00     0.00   609.12   211.88 18073.73  5104.44     0.00     0.00    362   388 2
 6.372886936E+07   319.26    30.70   139.93    49.02     0.00     0.00   651.98   227.92 18668.50  5301.77     0.00     0.00    414 62235 2
 6.392741035E+07    28.60    18.27   140.50    71.83     0.00     0.00   639.73   236.81 18433.81  5443.77     0.00     0.00   5915   767 2
 6.394485596E+07     3.90     5.04    11.16    10.26     0.00     0.00    51.75    52.45  1482.11  1182.73     0.00     0.00   9278   787 2
 6.395487912E+07   319.07    29.93   136.55    42.30     0.00     0.00   654.00   225.48 18613.32  5142.68     0.00     0.00    421 62232 2
 6.401404024E+07   317.02    28.58   136.37    45.95     0.00     0.00   635.65   223.34 18416.09  5157.69     0.00     0.00    423 62229 2
 6.402462552E+07    22.93    23.74    67.79    24.43     0.00     0.00   307.32   148.21  9288.20  3341.04     0.00     0.00   8347   726 2
 6.404194810E+07    30.00    17.51   140.83    50.18     0.00     0.00   631.10   228.45 18368.02  5138.70     0.00     0.00   5906   725 2
 6.417756798E+07    27.29    16.76   140.97    51.95     0.00     0.00   633.70   240.91 18470.34  5397.02     0.00     0.00   2058   417 2
 6.418528443E+07   319.51    28.78   138.48    45.14     0.00     0.00   655.07   234.14 18495.41  5221.72     0.00     0.00    415 62227 2
 6.424081773E+07   317.87    28.81   137.72    47.86     0.00     0.00   644.33   207.75 18601.11  4941.17     0.00     0.00    423 62224 2
 6.425299749E+07    28.49    18.59   139.41    46.01     0.00     0.00   620.02   235.23 18206.66  5044.22     1.00     0.00   4378   529 2
 6.433993936E+07    24.88    15.62   133.40    39.92     0.00     0.00   585.57   195.41 17471.00  4493.38     0.00     0.00    424   400 2
 6.436222107E+07    27.27    17.12   138.49    45.90     0.00     0.00   622.97   235.33 18157.26  5001.37     0.00     0.00  12273   784 2
 6.440809392E+07    27.99    15.02   142.89    50.83     0.00     0.00   639.08   223.94 18525.66  4972.05     0.00     0.00    414   355 2
 6.440809770E+07    14.48    10.16    39.96    35.61     0.00     0.00   249.50   147.98  5519.95  2683.67     0.00     0.00    138   355 2
 6.441353782E+07   317.31    28.23   144.70    56.61     0.00     0.00   645.77   234.16 18849.94  5674.29     0.00     0.00    419 62223 2
 6.447299808E+07   316.32    28.98   141.29    47.28     0.00     0.00   659.74   218.73 19094.23  5028.43     0.00     0.00    417 62220 2
 6.451668828E+07    28.07    19.35   137.97    44.54     0.00     0.00   615.60   229.34 18198.92  5064.98     0.00     0.00   2677   122 2
 6.452763320E+07    27.46    16.85   138.08    45.81     0.00     0.00   607.55   225.31 17990.77  4981.67     0.00     0.00   2680    48 2
 6.453763687E+07    28.19    19.25   138.45    45.97     0.00     0.00   613.51   220.06 18021.52  4855.01     0.00     0.00   2863    49 2
 6.455793062E+07    27.69    17.42   141.30    54.34     0.00     0.00   630.39   240.48 18449.35  5328.96     0.00     0.00   8076   346 2
 6.460108979E+07    29.59    19.08   143.46    48.49     0.00     0.00   649.73   240.56 19019.94  5223.89     0.00     0.00  17519   319 2
 6.463291922E+07    32.38    19.30   143.75    45.06     0.00     0.00   642.05   222.44 19201.91  5138.88     0.00     0.00   1126   239 2
 6.464041947E+07   316.69    26.51   143.09    45.48     0.00     0.00   655.88   219.35 19184.55  4919.66     0.00     0.00    422 62219 2
 6.469859141E+07   316.67    29.35   141.16    45.07     0.00     0.00   649.59   232.36 18891.27  4936.75     0.00     0.00    423 62216 2
 6.479313208E+07    27.73    18.56   138.10    43.26     0.00     0.00   613.10   220.63 18038.51  4768.76     0.00     0.00   2547   427 2
 6.486162240E+07    26.47    16.78   134.50    40.88     0.00     0.00   605.09   240.96 17833.45  4898.55     0.00     0.00    420   820 2
 6.487128540E+07   316.45    27.66   137.84    54.87     0.00     0.00   635.09   236.77 18440.34  5529.25     0.00     0.00    425 62213 2
 6.492696189E+07   315.87    26.59   132.46    43.72     0.00     0.00   624.16   222.52 17786.56  4818.96     0.00     0.00    426 62210 2
 6.493350658E+07    26.94    17.69   134.44    42.75     0.00     0.00   604.36   230.42 17545.26  4885.23     0.00     0.00   1303   818 2
 6.499766526E+07    25.12    14.37   131.87    42.38     0.00     0.00   585.02   215.10 17308.02  4758.42     0.00     0.00    358   414 2
 6.508157819E+07    26.70    17.29   131.38    44.27     0.00     0.00   585.52   219.26 17149.27  4812.18     1.00     0.00   7825   653 2
 6.509861400E+07   313.97    26.98   131.50    38.75     0.00     0.00   616.16   213.67 17666.63  4349.39     0.00     0.00    425 62207 2
 6.515886305E+07   315.49    26.63   131.26    46.26     0.00     0.00   618.27   224.26 17789.85  5009.43     0.00     0.00    428 62204 2
 6.518559373E+07    26.80    18.28   134.25    50.31     0.00     0.00   595.49   227.89 17423.52  4933.21     1.00     0.00  13628  1519 2
 6.526321676E+07     2.83     4.75    10.99    10.56     0.00     0.00    52.09    56.80  1475.43  1246.47     0.00     0.00   3450   877 2
 6.529412642E+07    27.88    20.80   136.62    49.33     0.00     0.00   611.43   288.67 17799.53  5262.91     0.00     0.00  16372   323 2
 6.532599576E+07   317.45    29.83   137.04    45.70     0.00     0.00   644.39   237.30 18489.16  5102.18     0.00     0.00    419 62203 2
 6.538343376E+07   313.28    28.80   137.05    45.32     0.00     0.00   638.66   243.47 18341.82  5181.55     0.00     0.00    422 62200 2
 6.541288968E+07    30.01    19.20   137.79    47.57     0.00     0.00   621.32   235.69 17866.44  4996.01     0.00     0.00  15353   864 2
 6.550994280E+07    31.39    17.58   138.37    48.00     0.00     0.00   644.59   232.61 18225.61  4914.33     0.00     0.00    358   386 2
 6.552515953E+07    35.67    25.71   137.83    47.09     0.00     0.00   634.57   274.92 17951.52  5121.80     0.00     0.00   7783  1513 2
 6.554105142E+07    33.51    23.43   138.03    43.48     0.00     0.00   620.41   240.23 17904.62  5019.00     0.00     0.00    385  1517 2
