TIME EVTSENT SD DROP_POS SD DROP_GRD SD THR_PIX SD BERR_SUM SD Navg OBS_ID CCD 
 6.305134645E+07   328.79    22.25    66.51    20.31     0.00     0.00    16.33     8.33  1267.32   204.50     0.00     0.00    894 62245 7
 6.309469150E+07   341.16    28.56    81.05    27.15     0.00     0.00    19.93     9.57  1410.43   259.69     0.00     0.00   1025 62244 7
 6.310186847E+07   326.97    22.14    65.39    18.56     0.00     0.00    16.27     8.23  1254.93   181.27     0.00     0.00    897 62243 7
 6.321433104E+07    51.88    34.71    70.70    21.03     0.00     0.00    10.10     8.61   690.30   215.03     0.00     0.00    764   815 7
 6.321964174E+07    29.71     8.89    64.23    17.35     0.00     0.00     9.92     9.27   603.11   164.18     0.00     0.00   1536   814 7
 6.324165808E+07    47.80    39.81    70.20    24.89     0.00     0.00     9.58     8.12   675.36   246.81     0.00     0.00  10544   783 7
 6.326946769E+07   326.37    21.23    64.39    17.17     0.00     0.00    16.25     8.50  1249.88   171.32     0.00     0.00   1081 62242 7
 6.327675456E+07   328.52    21.42    67.70    18.70     0.00     0.00    16.41     7.86  1271.41   168.88     0.00     0.00    892 62241 7
 6.335559978E+07     3.04     1.95     1.12     2.00     0.00     0.00     0.50     1.77    16.94    20.68     0.00     0.00  99647   747 7
 6.340090511E+07    56.72    15.59    64.77    17.99     0.00     0.00     9.30     7.86   646.74   173.31     0.00     0.00  13322   775 7
 6.343925783E+07    38.59    15.73    66.37    17.83     0.00     0.00     9.64    10.11   632.88   186.06     0.00     0.00   8427   835 7
 6.347470077E+07     6.27     3.84    42.88    13.56     0.00     0.00     9.37    10.48   350.64   127.60     0.00     0.00  27912   752 7
 6.349951551E+07   329.33    21.91    67.35    20.57     0.00     0.00    17.07     8.02  1277.68   182.86     0.00     0.00   1076 62239 7
 6.350676372E+07   345.25    23.57    86.96    22.12     0.00     0.00    18.69     8.39  1443.31   201.03     0.00     0.00    850 62238 7
 6.354765035E+07   336.11    23.95    74.18    18.29     0.00     0.00    18.01     7.94  1336.16   176.86     0.00     0.00    868 62237 7
 6.355494206E+07   324.44    20.84    62.52    16.30     0.00     0.00    15.87     8.03  1229.74   160.72     0.00     0.00   1090 62236 7
 6.357469917E+07     9.22    12.74    43.96    16.17     0.00     0.00     9.50    10.38   361.71   147.35     0.00     0.00  22344   751 7
 6.362020362E+07     0.83     1.30     1.30     2.08     0.00     0.00     0.49     1.76    14.51    21.68     1.00     0.00  95862   833 7
 6.364987287E+07    28.73     8.89    62.87    17.84     0.00     0.00     9.44     7.62   585.29   157.85     0.00     0.00    664   843 7
 6.365862745E+07     2.72     2.41     5.67     4.64     0.00     0.00     1.35     2.94    57.49    45.43     0.00     0.00   9320   871 7
 6.367110142E+07    30.64    11.24    63.87    18.71     0.00     0.00     9.04     7.69   598.36   168.74     0.00     0.00   3139   792 7
 6.367870813E+07    29.00     7.97    61.93    19.55     0.00     0.00     9.07     6.83   582.67   179.97     0.00     0.00    362   388 7
 6.370319922E+07    29.71     8.66    63.73    17.50     0.00     0.00     9.22     7.53   595.07   161.48     0.00     0.00  13166   804 7
 6.372899149E+07   324.73    21.75    63.04    16.63     0.00     0.00    15.77     7.67  1232.59   157.77     0.00     0.00   1102 62235 7
 6.373626149E+07   329.73    22.21    68.78    17.65     0.00     0.00    16.38     8.38  1281.61   170.87     0.00     0.00    891 62234 7
